City of Titans,"Жанры: Ролевая, Мультиплеер","Дата выхода:
PC 2020 г.","The Phoenix Project появился на свет практически сразу после того, как NCsoft объявила о закрытии City of Heroes и Paragon Studios. Изначально проект позиционировался как фанатский. Но спустя какое-то время энтузиасты сформировали Missing Worlds Media и во всеуслышание заявили о своем желании воскресить безжалостно умерщвленную игру.
С выходом на Kickstarter проект переименовали в City of Titans. В новой MMORPG не будет классов, поэтому игрок сможет развивать своего подопечного в любом из предложенных направлений. В качестве действующих лиц здесь выступят начинающие супергерои.
Разработчик: Missing Worlds Media
Издатель: Missing Worlds Media",https://www.playground.ru/city_of_titans,https://i.playground.ru/e/058Bt4KgpmpbygDrJVhI2Q.jpeg
Citywars Savage,"Жанры: Ролевая, Инди, MMO, Условно-бесплатная","Дата выхода:
PC 2020 г.","Исследуйте миры, собирайте ресурсы для создания инструментов и оружия; зачаровывайте свои предметы, чтобы защитить себя от врагов, разбросанных по всему миру, и узнайте интересные предыстории каждого существа, представленные в основной линии квестов.
Разработчик: 01 Studio
Издатель: 01 Studio",https://www.playground.ru/citywars_savage,https://i.playground.ru/e/9E2_j841e0gijHNjad_6Uw.jpeg
Clive 'N' Wrench,"Жанры: Экшен, Адвенчура, Инди, Платформер","Дата выхода:
PC 2020 г.
Nintendo Switch 2020 г.","Трёхмерный платформер, в центре сюжета которого находится кролик Клайв и обезьянка Вренч. Вам необходимо отправиться сквозь время и пространство, чтобы исправить ошибку двоюродной сестры Клайва, Нэнси, и в конечном итоге сорвать все планы тиранического доктора Даукуса.
Разработчик: Dinosaur Bytes Studio
Издатель: Dinosaur Bytes Studio",https://www.playground.ru/clive_n_wrench,https://i.playground.ru/e/gjInqTwWyY4NL4WuKwu-gw.jpeg
Coda,"Жанры: Адвенчура, Инди","Дата выхода:
PC 2021 г.","
Разработчик: GoodbyeWorld Games
Издатель: GoodbyeWorld Games",https://www.playground.ru/coda,https://i.playground.ru/e/LZpuhVir9cS4l4NU7fQKkg.jpeg
Cold War Game,"Жанры: Стратегия, RTS, Тактика","Дата выхода:
PC 2020 г.","События игры происходят в альтернативных 70-80хх годах, где вам необходимо выбрать сторону в гипотетическом конфликте между двумя соревнующимися блоками, возглавляемыми СССР и США.
Под ваше командование передано множество военной техники и вооружения. Занимайтесь прикрытием наземных войск с помощью воздушных сил, используйте ПВО для борьбы с вражеской авиацией, разведывайте позиции противника, наносите артиллерийские удары и не забывайте вовремя пополнять боезапас.
Разработчик: Room 301
Издатель: Room 301",https://www.playground.ru/cold_war_game,https://i.playground.ru/e/AAJX9WwzbzHUIpBTYyeEPw.jpeg
Colony Ship,"Жанры: Ролевая, Пошаговая, Космос, Научная фантастика","Дата выхода:
PC 2021 г.","Изометрическая партийная ролевая игра от создателей Age of Decadence. События игры разворачиваются на огромном космическом корабле-колонии, который везёт людей к Новому Миру. Против командования корабля был поднят мятеж, в результате чего все колонисты разделились на фракции, которые теперь ведут жестокую борьбу за власть. Вам предстоит взять на себя управление одним из мигрантов, который окажется в центре конфликта.
В игре присутствует классическая пошаговая боёвка, глубокая ролевая и диалоговая системы, а также стелс, непривычный для игр подобного жанра. Разработчики отмечают, что геймплей игры будет сосредоточен на исследовании мира и принятии важных решений, которые напрямую влияют на игровой мир.
Разработчик: Iron Tower Studios
Издатель: Iron Tower Studios",https://www.playground.ru/colony_ship,https://i.playground.ru/e/rgMcxlKy_VAiP7eOBKjreQ.jpeg
Colossus Down,"Жанры: Экшен, Аркада, Инди","Дата выхода:
PC 2020 г.","
Разработчик: Mango Protocol
Издатель: Mango Protocol",https://www.playground.ru/colossus_down,https://i.playground.ru/e/FpQDk-H7eAfTb24oIeiFxQ.jpeg
Commander '85,"Жанры: Ужасы, Инди, От первого лица, Научная фантастика","Дата выхода:
PC 2020 г.
PlayStation 4 2020 г.
Xbox One 2020 г.
Nintendo Switch 2020 г.","Научно-фантастический триллер о, казалось бы, обычном подарке на день рождения, который навсегда меняет жизнь главных героев, нарушая сонный покой в пригороде Чикаго. Вместе с группой друзей и сумасшедшим учёным вам предстоит попытаться положить конец Холодной войне, раскрыть тайну компьютеров Командор и узнать загадочную истину, стоящую за инцидентом с Розуэллом...
Разработчик: The Moonwalls
Издатель: Ultimate Games S.A.",https://www.playground.ru/commander_85,https://i.playground.ru/e/0E8FPKQspVizS_rDMc2nwg.jpeg
Commander Keen,"Жанры: Экшен, Аркада, Логические, Платформер","Дата выхода:
iOS 2020 г.
Android 2020 г.","Переосмысление классической франшизы Commander Keen от id Software для мобильных устройств на Android и IOS.
Разработчик: ZeniMax Online Studios
Издатель: Bethesda Softworks",https://www.playground.ru/commander_keen,https://i.playground.ru/e/4Tee7SXCNPCvSP_F66sz2A.jpeg
Company of Crime,"Жанры: Экшен, Стратегия, Пошаговая, Тактика","Дата выхода:
PC 08.08.2020","В Company of Crime игрокам предстоит отправиться в Лондон 1960-х годов, чтобы попытаться создать организацию, которая сумеет подмять под себя весь преступный мир. Кроме этого, у игроков будет возможность взять на себя роль старшего инспектора и встать во главе знаменитого Летучего отряд Скотленд-Ярда.
Разработчик: Resistance Games
Издатель: 1С",https://www.playground.ru/company_of_crime,https://i.playground.ru/e/o9WTMc1dlDt7jCfO0Ibn1g.jpeg
Conan Chop Chop,"Жанры: Экшен, Адвенчура, Инди, Вид сверху","Дата выхода:
PC 2020 г.
PlayStation 4 2020 г.
Xbox One 2020 г.
Nintendo Switch 2020 г.","Приключенческий роглайк-экшен для 1–4 игроков, действие которого разворачивается во вселенной «Конана-варвара». Путешествуйте по миру, сражайтесь, исследуйте, набивайте карманы и станьте настоящей грозой чудовищ.
Разработчик: Mighty Kingdom
Издатель: Funcom",https://www.playground.ru/conan_chop_chop,https://i.playground.ru/e/lNC_sbZYBi-9TAwyrsyXRQ.jpeg
CONSCRIPT,"Жанры: Экшен, Адвенчура, Выживание, Ужасы, Инди, Вид сверху","Дата выхода:
PC 2021 г.","Возьмите под своё управление французского солдата, который пытается найти своего потерянного брата. Сможете ли вы обыскать все извилистые окопы, преодолеть заброшенные форты и пересечь безлюдные земли, чтобы найти его и убедиться, что он цел и невредимым?
Отбивайтесь от вражеских солдат и устрашающих психологических проявлений с помощью разнообразного оружия ближнего боя и огнестрельного оружия. Перемещайтесь по различным уровням и решайте сложные головоломки. Вам доступны три отдельные области, которые переплетаются и пересекаются между собой. Исследуйте их все и найдите брата.
Разработчик: Catchweight Studio
Издатель: Catchweight Studio",https://www.playground.ru/conscript,https://i.playground.ru/e/sDWXgRGr0DnI7ANw2cNBTg.jpeg
Contraband Police,"Жанры: Симулятор, Инди, От первого лица","Дата выхода:
PC 2020 г.","Как вы думаете, сколько контрабанды может быть ввезено в одном грузовике на границе страны третьего мира? Как инспектор контрабандной полиции, сделайте всё возможное, чтобы узнать это.
Разработчик: Crazy Rocks
Издатель: PlayWay S.A.",https://www.playground.ru/contraband_police,https://i.playground.ru/e/ppUJmOFls6oQQHX9gOiqKg.jpeg
Contraptions Parkour,"Жанры: Логические, Инди, Строительство, Песочница","Дата выхода:
PC 2020 г.","Игра на основе физики, в которой вы строите различные механизмы для решения самых разнообразных головоломок. Пройдите десятки уровней с разными типами препятствий. Разработайте наилучший механизм для каждой задачи, используя гигантскую коллекцию блоков с различными функциями.
Каждый уровень предлагает уникальный вызов или комбинацию проблем. Этими проблемами могут быть физические препятствия, такие как пандусы, стены, мосты, узкие проходы, ямы и т. д. Или разрушительные препятствия, такие как мины, башни и ловушки. Или даже интерактивные препятствия, такие как разрушаемые детали, рычаги, которые изменяют сценарий открывая двери, опуская мосты и тому подобное.
Для каждой задачи, предлагаемой на уровнях Contraptions Parkour, вы можете рассчитывать на гигантскую коллекцию блоков с различными типами функций. Структурные блоки для придания формы вашей машине, колёса для привода, двигатели для оживления вашего творения, в дополнение к нескольким другим, таким как поршень, ракета, захват, молот, рычаг и т. д. Ограничением является лишь ваша фантазия.
Разработчик: JCP Games Studio
Издатель: JCP Games Studio",https://www.playground.ru/contraptions_parkour,https://i.playground.ru/e/6P7Pj2G0W9ZwUe1NmcXiQQ.jpeg
Control: AWE,"Жанры: Экшен, Адвенчура, От третьего лица","Дата выхода:
PC 2020 г.
PlayStation 4 2020 г.
Xbox One 2020 г.","Второе крупное дополнение для Control, на этот раз главная героиня игры отправляется изучать новую часть Старейшего дома — Отдел расследований.
Разработчик: Remedy Entertainment
Издатель: 505 Games",https://www.playground.ru/control_awe,https://i.playground.ru/e/hlqXFQVNuMebgPTbzMIYhA.jpeg
CONV/RGENCE,"Жанры: Экшен, Платформер","Дата выхода:
PC 2020 г.
PlayStation 4 2020 г.
Xbox One 2020 г.","Однопользовательский экшен-платформер по вселенной League of Legends. В главной роли выступает чемпион по имени Экко, обладающий способностью управлять временем с помощью особого механизма.
Разработчик: Double Stallion Games
Издатель: Riot Forge",https://www.playground.ru/convrgence,https://i.playground.ru/e/N76zM5cQgeTWPzG1fCj5qQ.jpeg
Convallaria,"Жанры: Мультиплеер, Шутер, MMO","Дата выхода:
PlayStation 4 2020 г.","Футуристическая MMO, в отличие от других шутеров, Convallaria Project старается показать игрокам разные эмоциональные переживания, а также более хардкорные и плавные бои.
Разработчик: Loong Force",https://www.playground.ru/convallaria,https://i.playground.ru/e/vdKypvTePmEqEtlgoaRWWg.jpeg
Copper Dreams,"Жанры: Ролевая, Ужасы, Пошаговая, Киберпанк","Дата выхода:
PC 2020 г.","Киберпанковая хоррор-RPG с пошаговым геймплеем, посвященная кибершпионажу.
Разработчик: Whalenought Studios
Издатель: Whalenought Studios",https://www.playground.ru/copper_dreams,https://i.playground.ru/e/OtGNrrauymfxxOO6hDJ0Ww.jpeg
Core Decay,"Жанры: Шутер, Инди, От первого лица, Ретро","Дата выхода:
PC 2020 г.","Исследуйте заброшенные объекты, раскройте огромный заговор, устанавливайте кибернетические улучшения по мере прохождения уровней и находите множество уникального оружия и бонусов в шутере старой школы, вдохновлённом классикой конца 90-х.
Разработчик: Core Decay Team
Издатель: Core Decay Team",https://www.playground.ru/core_decay,https://i.playground.ru/e/LsPEZGMxfqrqEuQ_o6Vd4w.jpeg
Corepunk,"Жанры: Ролевая, Мультиплеер, MMO, Вид сверху, Фэнтези, Киберпанк","Дата выхода:
PC 2020 г.","
Разработчик: Artificial Core
Издатель: Artificial Core",https://www.playground.ru/corepunk,https://i.playground.ru/e/ukT2BCC9eB2LBcb0t3SKHw.jpeg
Coreupt,"Жанры: Экшен, Файтинг, Инди","Дата выхода:
PC 2021 г.","
Издатель: Rogue Games",https://www.playground.ru/coreupt,https://i.playground.ru/e/qw5uGCy9NKnx9_XGKmn4Hw.jpeg
Cosmic Defenders,"Жанры: Аркада, Шутер, Космос","Дата выхода:
Nintendo Switch 2020 г.","
Разработчик: Fiery Squirrel
Издатель: Natsume Inc",https://www.playground.ru/cosmic_defenders,https://i.playground.ru/e/WTOXqpgexL6v9fRdEyeycw.jpeg
Cosmophobia,"Жанры: Выживание, Ужасы, Инди, От первого лица, Виртуальная реальность","Дата выхода:
PC 2020 г.","Оказавшись в ловушке на космическом корабле, наполненном различными ужасами, вы должны заняться исследованием, выживанием и найти способ, с помощью которого можно добраться обратно до Земли.
Используйте свои собственные руки, чтобы взаимодействовать с окружающей средой. Открывайте двери, ящики и шкафчики и ройтесь в их содержимом. Собирайте необходимые ресурсы и создавайте оружие и снаряжение, чтобы справиться как с врагами, так и с другими опасностями.
Разработчик: White Door Games
Издатель: White Door Games",https://www.playground.ru/cosmophobia,https://i.playground.ru/e/m5cBbT9nChPOV3rhwGUtPg.jpeg
Cowboy Life Simulator,"Жанры: Экшен, Симулятор, Инди, От первого лица, Вестерн","Дата выхода:
PC 2021 г.","Вам достаётся роль одинокого ковбоя, чья жизнь достаточно сурова, ему беспрестанно приходится избегать смерти и бороться с голодом, да и к тому же нужно управлять фермой своей семьи, проще говоря он живёт той же старой жизнью, что и все его предки... Однако его душа отличается от других, она жаждет приключений. Наступила пора переменить свою судьбу и начать искать что-то новое.
Разработчик: Oaza Games
Издатель: Oaza Games",https://www.playground.ru/cowboy_life_simulator,https://i.playground.ru/e/GX0ELCwq2l4IrzAtPzmpig.jpeg
Cradle of Sins,"Жанры: Мультиплеер, MOBA, Виртуальная реальность","Дата выхода:
PC 2020 г.
iOS 2020 г.
PlayStation 4 2020 г.","MOBA от первого лица для виртуальной реальности. Игроки делятся на две команды по три игрока в каждой и участвуют в сражениях, используя всевозможные виды оружия, начиная от мечей, арбалетов, щитов и заканчивая посохами и мощными кристаллами. На выбор игрокам представлено 10 уникальных персонажей, каждый из которых обладает уникальным оружием, способностями и модификациями.
Разработчик: U24 Solutions
Издатель: U24 Solutions",https://www.playground.ru/cradle_of_sins,https://i.playground.ru/e/eoYpCd6YtkHhz9GuZVnXuA.jpeg
Craftlands Workshoppe,"Жанры: Адвенчура, Инди, Фэнтези","Дата выхода:
PC 2020 г.","
Разработчик: Strange Fire
Издатель: Excalibur Publishing",https://www.playground.ru/craftlands_workshoppe,https://i.playground.ru/e/dBXx1qB6eY4T-NgxQlhdag.jpeg
Craftopia,"Жанры: Экшен, Адвенчура, Ролевая, Мультиплеер, Выживание, Инди, Открытый мир","Дата выхода:
PC 2020 г.","Многопользовательская игра на выживание от японской студии Pocket Pair. Разработчики объединили в проекте многие функции, которые игроки могли встретить в других играх. В Craftopia можно охотиться на монстров, исследовать открытый мир, выращивать урожай, собирать добычу в подземельях, добывать всевозможные ресурсы, использовать магические заклинания, создавать предметы и заниматься другими занятиями.
Разработчик: Pocket Pair
Издатель: Pocket Pair",https://www.playground.ru/craftopia,https://i.playground.ru/e/QSVdiAB72u1lcFFIFfIjog.jpeg
Crash Bandicoot 4: It's About Time,"Жанры: Адвенчура, Платформер","Дата выхода:
PlayStation 4 02.10.2020
Xbox One 02.10.2020","В 1998 году Крэш находит таинственную маску Лани-Лоли, спрятанную в пещере. Это одна из квантовых масок, которая, по-видимому, знакома с Аку-Аку. Когда рядом с нашими героями появляется квантовой разлом, они решают отправиться в путешествие по разным временам и измерениям.
Разработчик: Toys for Bob
Издатель: Activision",https://www.playground.ru/crash_bandicoot_4,https://i.playground.ru/e/Cj92Tzhf70foeQnFgJqiSA.jpeg
Crash Bandicoot: On the Run,"Жанры: Экшен, Гонки","Дата выхода:
iOS 2020 г.
Android 2020 г.","Крэш Бандикут возвращается и со всех ног вбегает на мобильные устройства! Впереди — скоростные забеги по острову Вумпа и новое противостояние злобным планам доктора Нео Кортекса по покорению мультивселенной. Ломай ящики, обходи препятствия и встречай знакомые лица... А еще побеждай боссов, получай награды, обустраивай свою базу и мастери оружие для Крэша, чей облик можно менять на свой вкус!
Разработчик: King
Издатель: King",https://www.playground.ru/crash_bandicoot_on_the_run,https://i.playground.ru/e/Io0zCViSM9qNubvzqwPHWA.png
Crazy Justice,"Жанры: Экшен, Мультиплеер, Шутер, Строительство, Королевская битва",Дата выхода:,"Шутер от третьего лица в сеттинге стимпанка от независимой студии Black Riddles. Игра строится на трёх основных мультиплеерных концепциях. Первая напоминает королевскую битву из PUBG, вторая - экшен-MOBA и третья - побег из опасной зоны на время. Игрокам предстоит спасать мир за различных героев в самых узнаваемых местах Земли (Нью-Йорк, Египет, Северный полюс и т.д.). 
Crazy Justice является смесью огромного количества жанров и геймплейных элементов - вы можете строить укрепления и различные ловушки, как в Fortnite, настраивать способности персонажа благодаря колоде карт-навыков, сражаться как в кооперативных миссиях, так и в мультиплеерных баталиях. Основная ставка делается на мультиплеер, но также присутствует возможность пройти сюжетную кампанию в одиночку.
Разработчик: Black Riddles Studios
Издатель: Black Riddles Studios",https://www.playground.ru/crazy_justice,https://i.playground.ru/e/2w3_LfgeM9zNuM5Uz2BT3w.jpeg
Crime Scene Cleaner,"Жанры: Логические, Симулятор, Ужасы, От первого лица","Дата выхода:
PC 2020 г.","Когда мафия закончит своё дело, будет нужен кто-то вроде тебя. Ваши рабочие инструменты — швабра и щётка ... и, возможно, бутылка кислоты. Очистите место преступления и уничтожьте все следы преступления.
Используя различные электронные устройства (ультрафиолетовый свет, дактилоскопический порошок) игроку предстоит найти скрытые следы преступления, невидимые невооружённым глазом, такие как отпечатки пальцев, микро-брызги крови и т.д.
Вам необходимо определить ход преступления и в зависимости от способностей (оборудования и навыков) решить, следует ли полностью удалить все следы преступления, замаскировать их под самоубийство или просто уничтожить все улики. В конце игрок получает информацию о том, на сколько ему удалось обмануть полицию.
Разработчик: President Studio
Издатель: President Studio",https://www.playground.ru/crime_scene_cleaner,https://i.playground.ru/e/OcMl-ceAup7RL6tk2l0iBQ.jpeg
Crimson Desert,"Жанры: Экшен, Ролевая, Мультиплеер, MMO, Открытый мир","Дата выхода:
PC 2021 г.
PlayStation 4 2021 г.
Xbox One 2021 г.","MMORPG от создателей Black Desert. Игра повествует о профессиональных наёмниках, которые упорно пытаются выжить во враждебном мире. Игрокам доступна одиночная кампания, а также большое количество контента, нацеленного на исследование окружающего мира, PvE и PvP-сражения и многое другое.
Разработчик: Pearl Abyss
Издатель: Pearl Abyss",https://www.playground.ru/crimson_desert,https://i.playground.ru/e/Hb-2wejFcs6KFzoj4P_J9g.jpeg
Cris Tales,"Жанры: Адвенчура, Ролевая, Инди, Пошаговая","Дата выхода:
PC 17.11.2020
PlayStation 4 17.11.2020
Xbox One 17.11.2020
Nintendo Switch 17.11.2020
PlayStation 5 2021 г.
Xbox Series X 2021 г.","Ролевая адвенчура, рассказывающая о путешествии Крисбелл и её друзей через прошлое, настоящее и будущее. Смотрите в прошлое, действуйте в настоящем и наблюдайте, как ваш выбор динамически меняет будущее - и всё это на одном экране во время игры.
Крисбелл должна пересечь Кристаллис и четыре Королевства, чтобы остановить могущественную Императрицу Времени и переписать будущее мира и судьбы всех, кто в нём живет. По пути она встретит и наймет могущественных союзников со своими уникальными историями и навыками. Крисбелл придётся делать выбор с далеко идущими последствиями для людей, с которыми она встречается и последствиями, которые повлияют на весь мир.
Разработчик: Dreams Uncorporated
Издатель: Modus Games",https://www.playground.ru/cris_tales,https://i.playground.ru/e/10kC1rYCrqL038ATO6sddg.jpeg
CrossfireX,"Жанры: Шутер, Условно-бесплатная, От первого лица","Дата выхода:
Xbox One 2020 г.
Xbox Series X 2020 г.","
Разработчик: SmileGate
Издатель: Xbox Game Studios",https://www.playground.ru/crossfirex,https://i.playground.ru/e/RaEjl59qa6Huzl1KAKI9ug.jpeg
Crossroads Inn - Bath & Beauty,"Жанры: Ролевая, Симулятор, Инди, Менеджер, Строительство, Вид сверху","Дата выхода:
PC 2020 г.","Четвёртое дополнение, которое добавляет в игру специальных персонажей, способных лечить редкие болезни. Также появляется возможность построить баню — место, в котором гости могут отдохнуть после тяжёлого рабочего дня и насладиться хорошим массажем.
Разработчик: Kraken Unleashed
Издатель: Klabater",https://www.playground.ru/crossroads_inn_bath_beauty,https://i.playground.ru/e/kQrVekh78FG1Nys9aTum-g.png
Crossroads Inn - Hooves & Wagons,"Жанры: Ролевая, Симулятор, Инди, Менеджер, Строительство, Вид сверху","Дата выхода:
PC 2020 г.","Третье дополнение для игры. Теперь игроки могут построить конюшню и кузнечную мастерскую, чтобы получить новые способы для извлечения дополнительной прибыли.
Разработчик: Kraken Unleashed
Издатель: Klabater",https://www.playground.ru/crossroads_inn_hooves_wagons,https://i.playground.ru/e/kQrVekh78FG1Nys9aTum-g.png
Crowfall,"Жанры: Ролевая, RTS, MMO, Фэнтези","Дата выхода:
PC 2020 г.","ММОРПГ с элементами RTS в фэнтезийном сеттинге от создателей культовой Star Wars Galaxies. За исключением некоторых особенностей игра по своей сути является классической ММО с крафтом, гриндом, ПВЕ-заданиями и ПВП-баталиями.
Ключевым отличием Crowfall является система миров-кампаний. Вселенная игры поделена на несколько отдельных миров, цикл существования которых ограничен несколькими месяцами. Каждый такой мир создаётся при помощи процедурной генерации, имеет свой сюжет и свои правила. Система развития персонажа основана на ""skill-based"" подходе: навыки развиваются при их использовании. Также имеется продвинутый физический движок, благодаря чему боевые формации занимают важное место при ПВП-баталиях. В игре имеется 11 классов, 12 рас и около сотни подклассов. 
Распространяться Crowfall будет по системе Buy-to-play - разовая покупка.
Разработчик: ArtCraft
Издатель: Innova",https://www.playground.ru/crowfall,https://i.playground.ru/e/WG_UAt77fQrK58Mdiv8JEg.jpeg
Crowns and Pawns: Kingdom of Deceit,"Жанры: Адвенчура, Квест, Инди","Дата выхода:
PC 2020 г.","Девушка из Чикаго по имени Мильда, неожиданно получает последнее завещание своего покойного деда — оказывается, она наследница и последняя хранительница таинственной семейной тайны. Теперь главной героине предстоит отправиться в авантюрное и наполненное головоломками приключение, чтобы найти истину и раскрыть все секреты.
Разработчик: Tag of Joy
Издатель: Tag of Joy",https://www.playground.ru/crowns_and_pawns_kingdom_of_deceit,https://i.playground.ru/e/1cyFQxUtgriWUMws59Vv8Q.jpeg
Crusader Kings 3,"Жанры: Стратегия, Глобальная стратегия, Средневековье","Дата выхода:
PC 01.09.2020","Встаньте во главе могущественного королевства и перепишите историю Средних веков. Расширяйте и развивайте свои владения, будь то большое королевство или небольшое графство. Заключайте браки, ведите переговоры и участвуйте в войнах, чтобы заполучить ещё большую власть, а также повысить уровень своего престижа.
Разработчик: Paradox Developement Studios
Издатель: Paradox Interactive",https://www.playground.ru/crusader_kings_3,https://i.playground.ru/e/W-WFjpzu2BolcMher8omOQ.jpeg
Crypterion,"Жанры: Адвенчура, Инди, Космос, Научная фантастика","Дата выхода:
PC 2020 г.","Ностальгическое переосмысление классической бизнес-симуляционной игры Gazillionaire. Это история в стиле визуального романа, наполненная множеством интересных персонажей и постепенным развитием главного героя. Познакомьтесь с множеством инопланетных жителей из разных миров и накопите целое состояние. 
Но что такое игра о приобретении массового богатства, если у вас нет способа его потратить? Потратьте свои богатства на предметы в игре, включая: новые корабли, подарки для компаньонов, технологии, разрешения на торговлю, аукционы и даже планеты.
Разработчик: Roencia Game Creators
Издатель: Roencia Game Creators",https://www.playground.ru/crypterion,https://i.playground.ru/e/f71Dk5gQnh08JrGz6Lhufw.jpeg
Cuphead: The Delicious Last Course,"Жанры: Аркада, Инди, Платформер","Дата выхода:
PC 2020 г.
Xbox One 2020 г.","Дополнение для платформера Cuphead, которое представит нового играбельного персонажа и целый новый остров для исследования. Кроме того, вас ждут новые боссы, чары и оружие.
Разработчик: Studio MDHR
Издатель: Studio MDHR",https://www.playground.ru/cuphead_delicious_last_course,https://i.playground.ru/e/6qCmlYk-9UydLqvC1zTxXw.jpeg
Curse of the Sea Rats,"Жанры: Экшен, Ролевая, Инди","Дата выхода:
PC 2021 г.
PlayStation 4 2021 г.
Xbox One 2021 г.
Nintendo Switch 2021 г.","Исследуйте 11 различных сценариев в нелинейном приключении, события которого происходят на побережье Ирландии в 1777 году. В центре сюжета — группа героев, которые были превращены в крыс пиратской ведьмой. Помогите им спасти сына адмирала и разорвать волшебное заклинание.
Разработчик: Petoons Studio
Издатель: Petoons Studio",https://www.playground.ru/curse_of_the_sea_rats,https://i.playground.ru/e/7hCg4svT23p3EWhyKC_-xg.jpeg
Curved Space,"Жанры: Экшен, Аркада, Шутер, Инди, Вид сверху, Космос","Дата выхода:
PC 2020 г.","Интенсивный аркадный шутер, в котором вам необходимо сражаться с гигантскими вражескими пауками на изогнутых пространствах, где ваши пули прижимаются к поверхности, а горизонт часто пропадает из поля зрения.
Разработчик: Only By Midnight
Издатель: Only By Midnight",https://www.playground.ru/curved_space,https://i.playground.ru/e/ENT8IjbCR6HmulrTdH8fyA.jpeg
Cyanide & Happiness: Freakpocalypse,"Жанры: Адвенчура, Квест, Юмор","Дата выхода:
PC 2020 г.
Nintendo Switch 2020 г.","Юмористическая адвенчура в духе point'n'click-игр The Secret of Monkey Island и Grim Fandango.
События разворачиваются в богатой вселенной вебкомикса Cyanide & Happiness, где вы сможете повстречать всех полюбившихся персонажей. Главным героем является школьник Купер Маккарти, старающийся не отсвечивать, чтобы успешно закончить школу. Компанию ему составляют честолюбивая журналистка Сойер Аллен и YouTube-комментатор Хьюго Мэлоун.
Всех их ждет очень непростой год, поскольку Апокалипсис уже приближается.
Разработчик: Cyanide & Happiness
Издатель: Cyanide & Happiness",https://www.playground.ru/cyanide_and_happiness_freakpocalypse,https://i.playground.ru/e/x3jEt9crm5pY6zfgEzJPlA.jpeg
Cyber Shadow,"Жанры: Экшен, Инди, Платформер, Ретро","Дата выхода:
PC 2020 г.
PlayStation 4 2020 г.
Xbox One 2020 г.
Nintendo Switch 2020 г.","Сразите дюжины апокалиптических главарей, от огромных военных машин до соперников из синтетического клана, в новом восьмибитном ниндзя-экшене от создателей Shovel Knight.
Разработчик: Mechanical Head Studios
Издатель: Yacht Club Games",https://www.playground.ru/cyber_shadow,https://i.playground.ru/e/_VOE9_bh-KQIWZzmFphF9w.jpeg
CyberMedic Simulator,"Жанры: Экшен, Симулятор, От первого лица, Космос, Научная фантастика , Киберпанк","Дата выхода:
PC 2020 г.","Станьте кибермедиком. Займитесь поиском раненых кибернетических людей во время космических сражений. Пересадите протезы и замените повреждённые органы с помощью бионических имплантатов. Сделайте всё, что в ваших силах, чтобы спасти жизнь гуманоидам.
Разработчик: Pyramid Games
Издатель: PlayWay S.A.",https://www.playground.ru/cybermedic_simulator,https://i.playground.ru/e/Rd6ceOjbaRjv_1le7mFn9A.jpeg
Cyberpunk 2077,"Жанры: Экшен, Ролевая, От первого лица, Открытый мир, Киберпанк","Дата выхода:
PC 19.11.2020
PlayStation 4 19.11.2020
Xbox One 19.11.2020
PlayStation 5 2021 г.
Xbox Series X 2021 г.","Киберпанковая ролевая игра от CD Projekt RED, которая базируется на фундаменте одноименной настольной ролевой игры за авторством Майка Пондсмита, принимающего непосредственное участие в творческом процессе.
Поклонники заправского киберпанка могут рассчитывать на нелинейную историю, правдоподобный и брутальный мир для взрослой аудитории, глубокую ролевую систему, вдохновленную настольным побратимом, огромный арсенал кибернетических имплантатов и оружия, поддающегося модификации, и присутствие различных классов персонажей с возможностью создания в отличие от The Witcher своего собственного героя.
Разработчик: CD Projekt RED
Издатель: CD Projekt RED",https://www.playground.ru/cyberpunk_2077,https://i.playground.ru/e/Ryrrx206WNZbVZv6yow2JQ.jpeg
Cyborg Mechanic,"Жанры: Симулятор, Инди, От первого лица, Научная фантастика , Киберпанк","Дата выхода:
PC 2021 г.","Возьмите под своё управление мастерскую для установки имплантов, создания и «ремонта» киборгов. Диагностируйте, ремонтируйте и совершенствуйте тела своих клиентов, а также постепенно развивайте мастерскую и приобретайте новое оборудование. Деятельность эта вне закона, так что вам необходимо трудиться в подполье, зарабатывая славу и деньги, а также избегая кибер-рейдов со стороны властей.
Разработчик: Tomula Games
Издатель: Games Operators",https://www.playground.ru/cyborg_mechanic,https://i.playground.ru/e/GIBDS1GPomORoY--x_Mg4Q.jpeg
Cygni: All Guns Blazing,"Жанры: Экшен, Инди, Вид сверху, Космос","Дата выхода:
PC 2021 г.","Кинематографичный «шутемап», в котором игроки берут на себя роль одного из немногих уцелевших пилотов с последнего авианосца флота «Сил Земли». В одиночку пробивайтесь через кишащие врагами уровни, отражайте волны атак с земли и воздуха, прокачивайте свой корабль и схлестнитесь с исполинскими боссами.
Разработчик: KeelWorks
Издатель: KeelWorks",https://www.playground.ru/cygni_all_guns_blazing,https://i.playground.ru/e/jlKhu9E5UZOFoIt_FOAeIw.jpeg
